tgl_inputer,kd_faktur,kd_rute,kd_customer,kd_barang,nama_barang,qty,satuan,no_lot,tgl_exp,nominal_p,jtempo,upload_sts,data_sts,barang_sts,
19/09/2025,D25014205,BWI-1,SUWA01,QTIMU29,Timun Semi F1 12 X 10 X 20 gr*,30,Pack,130092541,15/03/2027,10800000,30,1,1,1,
19/09/2025,D25014205,BWI-1,SUWA01,QBLEW03,Blewah Blaster F1 12 X 15 X 15 gr,90,Pack,418250756,16/03/2027,10800000,30,1,1,1,
19/09/2025,D25014206,BWI-1,SUWA01,QMELO11,Melon Jumbo F1 12 X 10 X 20 gr,2,Pack,240032504,08/10/2026,7000000,30,1,1,1,
19/09/2025,D25014206,BWI-1,SUWA01,QMELO11,Melon Jumbo F1 12 X 10 X 20 gr,1,Pack,240250210,16/10/2026,7000000,30,1,1,1,
19/09/2025,D25014206,BWI-1,SUWA01,QMELO11,Melon Jumbo F1 12 X 10 X 20 gr,4,Pack,240250209,16/10/2026,7000000,30,1,1,1,
19/09/2025,D25014206,BWI-1,SUWA01,QMELO11,Melon Jumbo F1 12 X 10 X 20 gr,13,Pack,240052513,11/12/2026,7000000,30,1,1,1,
19/09/2025,D25014207,PROB,BUMI01,QTIMU04,Timun Renes F1 12 X 15 X 10 gr*,15,Pack,2292010149,14/10/2026,5400000,30,1,1,1,
19/09/2025,D25014207,PROB,BUMI01,QTIMU29,Timun Semi F1 12 X 10 X 20 gr*,120,Pack,130092541,15/03/2027,5400000,30,1,1,1,
20/09/2025,D25014208,P-2,BALE01,QAMUR02,Amuron 70 EC 40 X 250 ml*,80,Btl,ADV2510120225ST,01/02/2030,10400000,60,1,1,1,
20/09/2025,D25014209,MLG,SUMB126,QAMUR02,Amuron 70 EC 40 X 250 ml*,80,Btl,ADV2510120225ST,01/02/2030,10400000,0,1,1,1,
20/09/2025,D25014209,MLG,SUMB126,QSPRA15,Sprayer Elektrik Quda Karisma 16 ltr*,1,Pcs,0,1/1/1000,10400000,0,1,1,1,
20/09/2025,D25014210,BWI-1,LANG01,QINSU01,Insure Max 510 FS 2 X 50 X 25 ml,300,Btl,242LQ11002,01/10/2027,154635000,30,1,1,1,
20/09/2025,D25014210,BWI-1,LANG01,QCABR02,Cabrio 250 EC 48 X 100 ml,240,Btl,S25033701,01/11/2027,154635000,30,1,1,1,
20/09/2025,D25014210,BWI-1,LANG01,QCABR01,Cabrio 250 EC 24 X 250 ml,600,Btl,S25033804,01/02/2028,154635000,30,1,1,1,
20/09/2025,D25014210,BWI-1,LANG01,QGIBG04,Gibgro 20 T 25 X 10 X 5 gr,500,Pack,2501001,01/01/2030,154635000,30,1,1,1,
20/09/2025,D25014211,JLS,TANI30,QABOJ02,Abojo 60 WP 10 X 20 X 50 gr,200,Pack,ADV2330220125ST,01/01/2030,9950000,0,1,1,1,
20/09/2025,D25014211,JLS,TANI30,QABOJ01,Abojo 60 WP 100 X 100 gr,100,Pack,ADV2720140425ST,01/04/2030,9950000,0,1,1,1,
20/09/2025,D25014212,KD-2,USAH06,QJAGU29,Jagung NK 7328 20 X 1 kg,2000,Pack,20783286,01/09/2026,222000000,0,1,1,1,
20/09/2025,D25014213,JUBS,VARI02,QTIMU04,Timun Renes F1 12 X 15 X 10 gr*,7,Pack,2292010149,14/10/2026,0,0,1,1,1,
20/09/2025,D25014214,KD-1,PUSA08,QBLEW03,Blewah Blaster F1 12 X 15 X 15 gr,31,Pack,418092541,15/03/2027,7980000,30,1,1,1,
20/09/2025,D25014214,KD-1,PUSA08,QBLEW03,Blewah Blaster F1 12 X 15 X 15 gr,23,Pack,418250756,16/03/2027,7980000,30,1,1,1,
20/09/2025,D25014214,KD-1,PUSA08,QBLEW03,Blewah Blaster F1 12 X 15 X 15 gr,22,Pack,418250759,16/03/2027,7980000,30,1,1,1,
20/09/2025,D25014215,JUBS,FAJA04,QKALI01,Kaliandra 482 EC 20 X 400 ml*,200,Btl,2034U3025,01/08/2030,99180000,30,1,1,1,
20/09/2025,D25014215,JUBS,FAJA04,QKALI09,Kaliandra 482 EC 10 X 1 ltr*,500,Btl,20293U4060,01/09/2030,99180000,30,1,1,1,
20/09/2025,D25014215,JUBS,FAJA04,QKALI09,Kaliandra 482 EC 10 X 1 ltr*,80,Btl,20293U4061,01/09/2030,99180000,30,1,1,1,
20/09/2025,D25014216,SBY,BAYE01,QPAKE01,Paket Convey 336 SC 10 X 40 ml,194,Btl,249DQ12002,01/11/2026,250250000,30,1,1,1,
20/09/2025,D25014216,SBY,BAYE01,QPAKE01,Paket Convey 336 SC 10 X 40 ml,236,Btl,249DQ12002,01/11/2026,250250000,30,1,1,1,
20/09/2025,D25014216,SBY,BAYE01,QPAKE01,Paket Convey 336 SC 10 X 40 ml,340,Btl,259DQ01009,01/12/2026,250250000,30,1,1,1,
20/09/2025,D25014217,JUBS,SUMB06,QBENA01,Benang Pe mlg*,375,Kg,0,1/1/1000,15937500,30,1,1,1,
20/09/2025,D25014218,JUBS,TANI227,QSPYK03,Spyker 135 SL 20 ltr*,1,Pail,L210825,01/08/2030,460000,30,1,1,1,
20/09/2025,D25014219,JUBS,TANI227,QCABE62,Cabe Ori 212 10 X 25 X 10 gr,50,Pack,2.25221E+11,09/02/2027,2750000,30,1,1,1,
20/09/2025,D25014220,JUBS,RIZK25,QGABU01,GA Bunga Buah 20 X 500 ml,20,Btl,153427,01/08/2026,1635000,30,1,1,1,
20/09/2025,D25014220,JUBS,RIZK25,QGAPA01,GA Padi 20 X 500 ml,20,Btl,153621A,01/08/2028,1635000,30,1,1,1,
20/09/2025,D25014220,JUBS,RIZK25,QKLOP01,Kloper 500 SL 20 X 500 ml,10,Btl,01ANT20250103,01/03/2030,1635000,30,1,1,1,
20/09/2025,D25014221,MLG,FEBB02,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,1000,Pack,FW80ZNP002,01/06/2027,3000000,30,1,1,1,
20/09/2025,D25014222,JLS,TAND01,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,1000,Pack,FW80ZNP002,01/06/2027,3000000,30,1,1,1,
20/09/2025,D25014223,PROB,ADAM02,QBASG04,Basgent 55 SC 20 X 500 ml*,40,Btl,241225500,01/12/2029,5080000,30,1,1,1,
20/09/2025,D25014224,JLS,SRIJ01,QJAGU78,Jagung DK 9209C 20 X 1 kg,40,Pack,5CFB01D026,08/08/2026,4160000,30,1,1,1,
20/09/2025,D25014224,JLS,SRIJ01,QJAGU78,Jagung DK 9209C 20 X 1 kg,20,Pack,5CFB01D027,08/08/2026,4160000,30,1,1,1,
20/09/2025,D25014225,BWI-1,AKBA01,QJAGU81,Jagung Manis Panglima F1 40 X 1750 biji,200,Pack,3241619,01/05/2026,18600000,30,1,1,1,
20/09/2025,D25014226,MLG,BOLO01,QSUNB01,Sunbird 50 kg,80,Zak,25/26154,01/06/2030,18000000,0,1,1,1,
20/09/2025,D25014227,P-2,SUMB212,QJAGU87,Jagung NK 212 BTGT 20 X 1 kg,2000,Pack,20764007,25/08/2026,206000000,0,1,1,1,
20/09/2025,D25014228,P-2,SUMB212,QTUNT03,Tuntas 300/100 SL 20 X 1 ltr*,2320,Btl,50716108,01/07/2030,94000000,30,1,1,1,
20/09/2025,D25014229,JUBS,FINO01,QJAGU95,Jagung Bisi 235 20 X 1 kg,60,Pack,250729CF02,10/07/2026,5250000,0,1,1,1,
20/09/2025,D25014230,JUBS,PRIM03,QNATI02,Nativo 75 WG 100 X 50 gr,200,Pack,PI23000922,01/08/2028,43325000,30,1,1,1,
20/09/2025,D25014230,JUBS,PRIM03,QAGRO02,Agrogibb 40 SL 30 X 15 X 35 ml,1350,Btl,25GAT0811,01/08/2030,43325000,30,1,1,1,
20/09/2025,D25014231,JUBS,LEST16,QEFFI01,Efficon 120 SL 48 X 100 ml,240,Btl,S25085602,01/06/2027,20400000,30,1,1,1,
20/09/2025,D25014232,SBY,SUMB115,QRICE03,Ricestar Xtra 89 OD 100 X 100 ml,500,Btl,PV00001467,01/11/2026,34940000,30,1,1,1,
20/09/2025,D25014232,SBY,SUMB115,QAGRI06,Agridex 715 EC 12 X 1 ltr,60,Btl,PI43004064,01/04/2028,34940000,30,1,1,1,
20/09/2025,D25014233,P-1,BARO46,QJAGU70,Jagung P27 Gajah 20 X 1 kg,500,Pack,215DJMACIBEG014,08/04/2026,48500000,0,1,1,1,
20/09/2025,D25014234,KD-2,KEDU02,QRATO01,Ratol 80 P 10 X 100 X 10 gr*,5000,Pack,FW80ZNP002,01/06/2027,18780000,30,1,1,1,
20/09/2025,D25014234,KD-2,KEDU02,QALAT15,Alat Tanam Jagung 1 Output Satagro MTB-006 6 X 1 pcs,18,Pcs,0,1/1/1000,18780000,30,1,1,1,
20/09/2025,D25014235,P-1,BARO46,QAGUS01,Agus 500 SC 100 X 100 ml*,200,Btl,ADV133N055,01/05/2028,12500000,60,1,1,1,
20/09/2025,D25014236,P-1,UNGG01,QEM-402,EM-4 Tambak (LM) 15 X 1 ltr,150,Btl,10825,01/08/2027,2737500,0,1,1,1,
20/09/2025,D25014237,MD-1,CIPT01,QINSU01,Insure Max 510 FS 2 X 50 X 25 ml,10000,Btl,242LQ11002,01/10/2027,328500000,30,1,1,1,
20/09/2025,D25014238,MD-1,CIPT01,QJAGU94,Jagung NK 7328 BTGT 20 X 1 kg,20,Pack,20783264,01/09/2026,563300000,0,1,1,1,
20/09/2025,D25014238,MD-1,CIPT01,QJAGU94,Jagung NK 7328 BTGT 20 X 1 kg,2340,Pack,20783264,01/09/2026,563300000,0,1,1,1,
20/09/2025,D25014238,MD-1,CIPT01,QJAGU94,Jagung NK 7328 BTGT 20 X 1 kg,1940,Pack,20783265,01/09/2026,563300000,0,1,1,1,
20/09/2025,D25014239,BLI-1,JELI01,QCALI01,Caliwa 80 WP 20 X 0.9 kg*,100,Pack,23023115,01/11/2028,8400000,30,1,1,1,
20/09/2025,D25014240,BLI-1,SUKM02,QROTR01,Rotraz 200 EC 20 X 500 ml*,60,Btl,81093,01/06/2027,5700000,30,1,1,1,
20/09/2025,D25014241,BLI-1,KASI03,QMUL128,Mulsa Hanoman 50 cm X 17 kg (Roll)*,50,Roll,0,1/1/1000,28475000,30,1,1,1,
20/09/2025,D25014242,BLI-1,MERT01,QMANO01,Manohara 20 X 1 kg*,40,Pack,82025,01/08/2030,700000,30,1,1,1,
20/09/2025,D25014243,P-1,UNGG01,QNOST05,Nostro 440 EC 20 X 500 ml ( label hijau )*,40,Btl,L300725,01/07/2030,3160000,60,1,1,1,
20/09/2025,D25014244,P2,KIOS03,QNOST05,Nostro 440 EC 20 X 500 ml ( label hijau )*,20,Btl,L300725,01/07/2030,1580000,0,1,1,1,
20/09/2025,D25014245,BWI-2,RIMB02,QAGUS02,Agus 500 SC 40 X 250 ml*,40,Btl,ADV182N016,01/07/2028,18420000,60,1,1,1,
20/09/2025,D25014245,BWI-2,RIMB02,QROBU02,Robust 40 X 200 ml*,40,Btl,03ANT20230628,01/12/2029,18420000,60,1,1,1,
20/09/2025,D25014245,BWI-2,RIMB02,QABOJ01,Abojo 60 WP 100 X 100 gr,100,Pack,ADV2720140425ST,01/04/2030,18420000,60,1,1,1,
20/09/2025,D25014246,BLI-1,TANI250,QCURA01,Curacron 500 EC 20 X 500 ml,20,Btl,JAK5E05047,01/05/2026,13535000,30,1,1,1,
20/09/2025,D25014246,BLI-1,TANI250,QLEMA01,Lem Ajaib 50 X 100 ml*,50,Btl,17103409,01/07/2028,13535000,30,1,1,1,
20/09/2025,D25014246,BLI-1,TANI250,QGOLD01,Gold Star 250 EC 40 X 250 ml,40,Btl,2502004,01/02/2030,13535000,30,1,1,1,
20/09/2025,D25014246,BLI-1,TANI250,QKALI01,Kaliandra 482 EC 20 X 400 ml*,20,Btl,2034U3025,01/08/2030,13535000,30,1,1,1,
20/09/2025,D25014247,JUBS,PRIM03,QJAGU13,Jagung NK 212 20 X 1 kg,500,Pack,20754381,25/08/2026,40000000,30,1,1,1,
20/09/2025,D25014248,KD-1,REJO01,QASIA01,Asia Top 288 SL 20 X 1 ltr*,20,Btl,2.01251E+11,01/08/2030,4107500,30,1,1,1,
20/09/2025,D25014248,KD-1,REJO01,QBENA01,Benang Pe mlg*,75,Kg,0,1/1/1000,4107500,30,1,1,1,
20/09/2025,D25014249,BWI-2,BARO03,QMUL137,Mulsa Ori Gajah 0.3 60 cm X 18 kg (Roll) + Kaos*,5,Roll,0,1/1/1000,2835000,30,1,1,1,
20/09/2025,D25014250,BWI-2,YAHY01,QMUL136,Mulsa Ori Gajah 0.3 50 cm X 18 kg (Roll) + Kaos*,5,Roll,0,1/1/1000,2835000,30,1,1,1,
20/09/2025,D25014251,BWI-2,EKAJ01,QEM-401,EM-4 Ternak (LC) 15 X 1 ltr,150,Btl,260825,01/08/2027,5475000,0,1,1,1,
20/09/2025,D25014251,BWI-2,EKAJ01,QEM-403,EM-4 Pertanian (LK) 15 X 1 ltr,150,Btl,190925,01/09/2027,5475000,0,1,1,1,
20/09/2025,D25014252,BWI-2,EKAJ01,QJAGU95,Jagung Bisi 235 20 X 1 kg,100,Pack,250729CF02,10/07/2026,8400000,30,1,1,1,
20/09/2025,D25014253,BWI-2,KARU05,QMUL105,Mulsa Ori Gajah 0.3 50 cm X 9 kg (Roll)*,5,Roll,0,1/1/1000,4252500,30,1,1,1,
20/09/2025,D25014253,BWI-2,KARU05,QMUL136,Mulsa Ori Gajah 0.3 50 cm X 18 kg (Roll) + Kaos*,5,Roll,0,1/1/1000,4252500,30,1,1,1,
20/09/2025,D25014254,KD-2,SETI14,QEFFI01,Efficon 120 SL 48 X 100 ml,96,Btl,S25085602,01/06/2027,8160000,30,1,1,1,
20/09/2025,D25014255,BWI-1,LANG01,QGIBG04,Gibgro 20 T 25 X 10 X 5 gr,500,Pack,2501001,01/01/2030,11100000,30,1,1,1,
20/09/2025,D25014256,JLS,REST03,QJAGU92,Jagung Bisi 18 20 X 1 kg (+Kaos),20,Pack,250820CF01,04/08/2026,2000000,30,1,1,1,
20/09/2025,D25014257,BWI-1,SEDE05,QMAES02,Maestro 200 EC 20 X 500 ml,20,Btl,20250423,01/04/2030,1600000,30,1,1,1,
20/09/2025,D25014258,BWI-2,SUMB61,QJAGU92,Jagung Bisi 18 20 X 1 kg (+Kaos),20,Pack,250820CF01,04/08/2026,1990000,30,1,1,1,
20/09/2025,D25014259,JUBS,BINT31,QJAGU17,Jagung Pertiwi 3 20 X 1 kg,20,Pack,240194A,01/08/2026,2880000,30,1,1,1,
20/09/2025,D25014259,JUBS,BINT31,QJAGU25,Jagung Pertiwi 6 20 X 1 kg,20,Pack,250005B,01/08/2026,2880000,30,1,1,1,
20/09/2025,D25014260,BWI-2,BARO03,QMIPC03,Mipcinta 50 WP 20 X 500 gr,20,Pack,49062615,01/06/2030,1020000,30,1,1,1,
22/09/2025,D25014261,BWI-2,CAHA01,QTIMU04,Timun Renes F1 12 X 15 X 10 gr*,10,Pack,2292010149,14/10/2026,4500000,30,1,1,1,
22/09/2025,D25014261,BWI-2,CAHA01,QTIMU29,Timun Semi F1 12 X 10 X 20 gr*,100,Pack,130092541,15/03/2027,4500000,30,1,1,1,
22/09/2025,D25014262,P-2,SUMB212,QMIPC02,Mipcinta 50 WP 20 X 5 X 100 gr,1000,Pack,49060515,01/06/2030,10350000,0,1,1,1,
22/09/2025,D25014263,KD-2,TANI49,QCAST01,Castora 40 SP 10 X 10 X 100 gr*,100,Pack,220328,01/07/2027,3824000,60,1,1,1,
22/09/2025,D25014263,KD-2,TANI49,QCAST02,Castora 40 SP 24 X 400 gr*,24,Pack,222033,01/06/2030,3824000,60,1,1,1,
22/09/2025,D25014264,KD-1,ROYM01,QREMA02,Remazole-P 490 EC 40 X 250 ml,40,Btl,2310020239,01/04/2029,8680000,0,1,1,1,
22/09/2025,D25014265,MD-1,RIZK05,QPAKE01,Paket Convey 336 SC 10 X 40 ml,1500,Btl,259DQ01008,01/12/2026,486000000,60,1,1,1,
22/09/2025,D25014266,MD-1,RIZK05,QPAKE01,Paket Convey 336 SC 10 X 40 ml,340,Btl,259DQ01008,01/12/2026,486000000,60,1,1,1,
22/09/2025,D25014266,MD-1,RIZK05,QPAKE01,Paket Convey 336 SC 10 X 40 ml,500,Btl,259DQ01008,01/12/2026,486000000,60,1,1,1,
22/09/2025,D25014266,MD-1,RIZK05,QPAKE01,Paket Convey 336 SC 10 X 40 ml,160,Btl,259DQ01009,01/12/2026,486000000,60,1,1,1,
22/09/2025,D25014266,MD-1,RIZK05,QPAKE01,Paket Convey 336 SC 10 X 40 ml,500,Btl,259DQ01009,01/12/2026,486000000,60,1,1,1,
22/09/2025,D25014267,JLS,RIZK02,QJAGU78,Jagung DK 9209C 20 X 1 kg,120,Pack,5CFB01D027,08/08/2026,8320000,30,1,1,1,
22/09/2025,D25014268,JLS,BIMA04,QAMUR01,Amuron 70 EC 100 X 100 ml*,100,Btl,ADV020822012GP,01/08/2027,7800000,30,1,1,1,
22/09/2025,D25014268,JLS,BIMA04,QZAPA01,ZA Pak Tani 50 kg,9,Zak,23102024,01/10/2027,7800000,30,1,1,1,
22/09/2025,D25014269,JLS,BIMA04,QPARA07,Paraplus 135 SL 20 X 1 ltr,20,Btl,113601A,01/04/2028,520000,30,1,1,1,
22/09/2025,D25014270,SBY,LAJU01,QBENA01,Benang Pe mlg*,50,Kg,0,1/1/1000,2125000,30,1,1,1,
22/09/2025,D25014271,BWI-1,BERK08,QAGRO02,Agrogibb 40 SL 30 X 15 X 35 ml,137,Btl,25GAT0511,01/05/2030,3375000,30,1,1,1,
22/09/2025,D25014271,BWI-1,BERK08,QAGRO02,Agrogibb 40 SL 30 X 15 X 35 ml,13,Btl,25GAT0811,01/08/2030,3375000,30,1,1,1,
22/09/2025,D25014272,SBY,USAH07,QROUN01,Round Up 486 SL 12 X 1 ltr,120,Btl,509003,01/09/2030,9000000,30,1,1,1,
22/09/2025,D25014273,JUBS,SUMB06,QJAGU29,Jagung NK 7328 20 X 1 kg,100,Pack,20783283,01/09/2026,11300000,0,1,1,1,
22/09/2025,D25014274,P-1,BARO46,QALAT15,Alat Tanam Jagung 1 Output Satagro MTB-006 6 X 1 pcs,100,Pcs,0,1/1/1000,20000000,60,1,1,1,
22/09/2025,D25014275,BWI-3,WESJ01,QJAGU78,Jagung DK 9209C 20 X 1 kg,120,Pack,5CFB01D027,08/08/2026,8160000,30,1,1,1,
22/09/2025,D25014276,JUBS,FAST07,QKUBI03,Kubis Green Nova 100 X 10 X 20 ml,300,Pack,3240001617-59HR,01/01/2027,34275000,30,1,1,1,
22/09/2025,D25014277,JUBS,FAST07,QEMAC03,Emacel 30 EC 20 X 500 ml*,200,Btl,22062025,01/06/2028,31760000,30,1,1,1,
22/09/2025,D25014277,JUBS,FAST07,QPREV03,Previcur N 722SL 100 X 100 ml,100,Btl,PI41003809,01/06/2028,31760000,30,1,1,1,
22/09/2025,D25014277,JUBS,FAST07,QROGE03,Roger 480 SL 4 X 5 ltr,8,Gal,G0425E1901,01/05/2030,31760000,30,1,1,1,
22/09/2025,D25014278,MLG,SUMB126,QJAGU70,Jagung P27 Gajah 20 X 1 kg,1280,Pack,215DJMACIBEG014,08/04/2026,194000000,0,1,1,1,
22/09/2025,D25014278,MLG,SUMB126,QJAGU70,Jagung P27 Gajah 20 X 1 kg,720,Pack,178DJMAFIGEG026,09/04/2026,194000000,0,1,1,1,
22/09/2025,D25014279,JUBS,FAST07,QASIA01,Asia Top 288 SL 20 X 1 ltr*,1140,Btl,2.01251E+11,01/08/2030,44500000,30,1,1,1,
22/09/2025,D25014280,JLS,BINA11,QUNIB01,Unibro 500/50 SC 20 X 250 ml*,20,Btl,213012,01/12/2028,2700000,30,1,1,1,
22/09/2025,D25014280,JLS,BINA11,QSIKL02,Siklon 5.7 WG 4 X 40 X 25 gr*,40,Pack,2412015,01/12/2029,2700000,30,1,1,1,
22/09/2025,D25014281,MD-1,CIPT01,QJAGU70,Jagung P27 Gajah 20 X 1 kg,2000,Pack,178DJMAFIGEG026,09/04/2026,194000000,0,1,1,1,
22/09/2025,D25014282,SBY,ASIF01,QROUN01,Round Up 486 SL 12 X 1 ltr,420,Btl,509003,01/09/2030,31500000,0,1,1,1,
22/09/2025,D25014283,BLI-2,COKR01,QEMAC05,Emacel 30 EC 40 X 250 ml*,40,Btl,10062025,01/06/2028,2780000,30,1,1,1,
22/09/2025,D25014284,JLS,SAIL01,QGAND02,Gandasil B 24 X 500 gr,120,Pack,BN3534,01/08/2028,8552500,30,1,1,1,
22/09/2025,D25014284,JLS,SAIL01,QTOPI03,Topida 25 WP 50 X 100 gr*,50,Pack,24022604,01/01/2029,8552500,30,1,1,1,
22/09/2025,D25014284,JLS,SAIL01,QATON07,Atonik 6.0 L 15 X 500 ml,15,Btl,711021225,01/07/2030,8552500,30,1,1,1,
22/09/2025,D25014284,JLS,SAIL01,QDEWA01,Dewa Dewi 15 X 1 ltr*,15,Btl,92025,01/09/2030,8552500,30,1,1,1,
22/09/2025,D25014284,JLS,SAIL01,QBENA01,Benang Pe mlg*,25,Kg,0,1/1/1000,8552500,30,1,1,1,
22/09/2025,D25014285,JLS,SAIL01,QJAGU25,Jagung Pertiwi 6 20 X 1 kg,20,Pack,250005B,01/08/2026,1700000,30,1,1,1,
22/09/2025,D25014286,BLI-1,SEKA01,QATON07,Atonik 6.0 L 15 X 500 ml,60,Btl,711021225,01/07/2030,3300000,30,1,1,1,
22/09/2025,D25014287,SBY,UMAT01,QMKP01,MKP 20 X 1 kg,400,Pack,92025,01/09/2028,19400000,30,1,1,1,
22/09/2025,D25014288,KD-1,MULU01,QMELO25,Melon Kaiser 50 X 5 X 500 seed,60,Pack,M477-PS,01/04/2027,9120000,30,1,1,1,
22/09/2025,D25014289,B Agronomis,ANGG06,QPROF02,Profuron 600 EC 40 X 250 ml*,10,Btl,24031912,01/02/2029,995000,0,1,1,1,
22/09/2025,D25014290,JLS,LUHU02,QMAES02,Maestro 200 EC 20 X 500 ml,20,Btl,20250423,01/04/2030,1600000,0,1,1,1,
22/09/2025,D25014291,JUBS,KUMP01,QJAGU100,Jagung Manis Golden Boy F1 20 X +/-3600 biji,100,Pack,250901AF01,01/06/2026,12800000,30,1,1,1,
22/09/2025,D25014292,JUBS,KUMP01,QEMAC01,Emacel 30 EC 50 X 100 ml*,100,Btl,20022025,01/02/2028,5780000,60,1,1,1,
22/09/2025,D25014292,JUBS,KUMP01,QEMAC04,Emacel 30 EC 10 X 1 ltr*,10,Btl,15052025,01/05/2028,5780000,60,1,1,1,
22/09/2025,D25014293,BWI-1,SARI08,QNPKN02,NPK Novatec 12-12-17 25 kg*,10,Zak,24/19507A,01/04/2029,9375000,30,1,1,1,
22/09/2025,D25014293,BWI-1,SARI08,QNPKN07,NPK Novatec 12-12-17 5 X 5 kg*,25,Pack,0,01/11/2029,9375000,30,1,1,1,
22/09/2025,D25014294,BWI-3,BIMO02,QCURA03,Curacron 500 EC 50 X 100 ml,50,Btl,JAK5E30074,01/05/2026,7975000,30,1,1,1,
22/09/2025,D25014294,BWI-3,BIMO02,QNATI02,Nativo 75 WG 100 X 50 gr,100,Pack,PI23000922,01/08/2028,7975000,30,1,1,1,
22/09/2025,D25014295,BWI-2,CAHA01,QJAGU100,Jagung Manis Golden Boy F1 20 X +/-3600 biji,90,Pack,250901AF01,01/06/2026,11520000,30,1,1,1,
22/09/2025,D25014296,SBY,LAJU01,QGAND01,Gandasil B 144 X 100 gr,2160,Pack,3552,01/08/2028,18792000,30,1,1,1,
22/09/2025,D25014297,BWI-3,ILYA01,QGAND04,Gandasil D 24 X 500 gr,120,Pack,3525,01/08/2028,4440000,30,1,1,1,
22/09/2025,D25014298,JUBS,FAST07,QGAND04,Gandasil D 24 X 500 gr,1200,Pack,3525,01/08/2028,43200000,30,1,1,1,
22/09/2025,D25014299,BWI-2,YAHY01,QWEND01,Wendry 75 WP 20 X 500 gr (M2U),40,Pack,35183301,01/03/2028,3480000,30,1,1,1,
22/09/2025,D25014300,PROB,SRIW05,QPAPA01,Papandayan 486 SL 20 X 1 ltr,1,Btl,PDNE2505231005,01/05/2030,46999.99996,30,1,1,1,
22/09/2025,D25014301,P-1,DUTA03,QEMAC03,Emacel 30 EC 20 X 500 ml*,40,Btl,22062025,01/06/2028,7040000,0,1,1,1,
22/09/2025,D25014301,P-1,DUTA03,QABAC03,Abacel 18 EC 20 X 500 ml,20,Btl,5062025,01/06/2028,7040000,0,1,1,1,
22/09/2025,D25014302,MLG,DLIV01,QHEXA04,Hexacar 100 SC 20 X 1 ltr*,60,Btl,25071502,01/06/2030,7770000,60,1,1,1,
22/09/2025,D25014303,BWI-1,MUST05,QJAGU100,Jagung Manis Golden Boy F1 20 X +/-3600 biji,20,Pack,250901AF01,01/06/2026,2560000,30,1,1,1,
22/09/2025,D25014304,SBY,RAWA01,QGARE01,GA Recovery 20 X 500 ml*,100,Btl,153604A,01/08/2028,6300000,0,1,1,1,
22/09/2025,D25014305,BWI-3,SUCI01,QSIKL02,Siklon 5.7 WG 4 X 40 X 25 gr*,160,Pack,2502001,01/02/2030,5520000,30,1,1,1,
22/09/2025,D25014306,MD-1,SAHA15,QQIUV13,Qiuvita Hijau 32.11.11 20 X 500 gr + Kaos*,20,Pack,51002202501,01/02/2028,21060000,0,1,1,1,
22/09/2025,D25014306,MD-1,SAHA15,QAREN01,Arendi 20/10 WP 20 X 20 X 25 gr*,400,Btl,ADV0540240323ST,01/03/2028,21060000,0,1,1,1,
22/09/2025,D25014306,MD-1,SAHA15,QQIUV02,Qiuvita Biru 16.32.16 20 X 500 gr*,20,Pack,5110720,01/07/2028,21060000,0,1,1,1,
22/09/2025,D25014306,MD-1,SAHA15,QQIUV06,Qiuvita Merah 16.11.32 20 X 500 gr*,20,Pack,590720,01/07/2028,21060000,0,1,1,1,
22/09/2025,D25014306,MD-1,SAHA15,QNOST05,Nostro 440 EC 20 X 500 ml ( label hijau )*,100,Btl,L300725,01/07/2030,21060000,0,1,1,1,
22/09/2025,D25014307,JUBS,AGRO52,QMAES01,Maestro 200 EC 10 X 1 ltr,20,Btl,20250320,01/03/2030,3000000,30,1,1,1,
22/09/2025,D25014308,JLS,SIMP01,QBLUE01,Bluezeb 80 WP 20 X 1 kg*,20,Pack,BWYMNZ8082,01/04/2028,1700000,0,1,1,1,
22/09/2025,D25014309,JUBS,SUMB96,QTRIP02,Triplelima 555 SL 20 X 1 ltr*,40,Btl,241235162,01/12/2029,8080000,30,1,1,1,
22/09/2025,D25014309,JUBS,SUMB96,QPAPA02,Papandayan 486 SL 4 X 5 ltr,8,Gal,PDNE2501245001,01/01/2030,8080000,30,1,1,1,
22/09/2025,D25014309,JUBS,SUMB96,QASIA02,Asia Top 288 SL 4 X 5 ltr*,8,Gal,2.0125E+11,01/04/2030,8080000,30,1,1,1,
22/09/2025,D25014309,JUBS,SUMB96,QTOPJ01,Topjos 300 SL 20 X 1 ltr*,40,Btl,50812046,01/08/2030,8080000,30,1,1,1,
22/09/2025,D25014310,SBY,SARA06,QJAGU58,Jagung NK 7202 20 X 1 kg,1000,Pack,20691313,27/07/2026,95000000,0,1,1,1,
22/09/2025,D25014311,JUBS,RIZK25,QDMEC03,Dmectin 530 SL 24 X 250 ml,24,Btl,SKSK02,01/05/2029,2736000,30,1,1,1,
22/09/2025,D25014311,JUBS,RIZK25,QDMEC02,Dmectin 530 SL 20 X 500 ml,20,Btl,SKSK03,01/08/2030,2736000,30,1,1,1,
22/09/2025,D25014312,JUBS,FAST07,QBLEW03,Blewah Blaster F1 12 X 15 X 15 gr,50,Pack,418250756,16/03/2027,5250000,30,1,1,1,
